HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3QAVNHZ3EQEYF7NODJKRL1KP1K4ALI,A2EC3L6VH2WTKF,Rejected,Mon Sep 30 07:52:08 PDT 2019,Mon Sep 30 08:01:05 PDT 2019,Wed Oct 30 08:01:05 PDT 2019,,Sat Oct 05 20:44:40 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",537,0% (0/1),0% (0/1),0% (0/0),27,nice,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,good,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3QJOXOW4XN1LB2MLT0NSHXP5M29EMW,A1XA2WZVXTTLOI,Rejected,Mon Sep 30 00:23:11 PDT 2019,Mon Sep 30 00:49:00 PDT 2019,Wed Oct 30 00:49:00 PDT 2019,,Mon Sep 30 07:48:33 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1549,0% (0/1),0% (0/1),0% (0/0),34,GOOD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,THERE IS GOOD SURVEY,TRUE,FALSE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NONE,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3QY5DC2MXVUWUORQXDYKQPRZBSDUFE,A37V7156T1VXI7,Rejected,Mon Sep 30 09:50:23 PDT 2019,Mon Sep 30 10:12:36 PDT 2019,Wed Oct 30 10:12:36 PDT 2019,,Sat Oct 05 20:44:41 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1333,0% (0/1),0% (0/1),0% (0/0),24,this task is very easy to identify,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nice,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3RU7GD8VPS3S6OOGMBZPNINFSYDPSO,A1XY4JBD8W2NAK,Rejected,Sun Sep 29 21:04:47 PDT 2019,Sun Sep 29 21:11:39 PDT 2019,Tue Oct 29 21:11:39 PDT 2019,,Mon Sep 30 07:48:33 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",412,0% (0/1),0% (0/1),0% (0/0),29,it is not complicated,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,i think so good,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3SUWZRL0M2NJMZ1T6KGBS1SJW406EO,A6BMCESBGCTRE,Rejected,Mon Sep 30 08:45:45 PDT 2019,Mon Sep 30 09:04:58 PDT 2019,Wed Oct 30 09:04:58 PDT 2019,,Sat Oct 05 20:44:41 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1153,0% (0/1),0% (0/1),0% (0/0),24,Nice Survey,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,i think It Was Interesting,FALSE,TRUE,Injuries,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3TK8OJTYM5V8YG5KG64UY57MR27PVT,A382SL9ROIY1P6,Rejected,Sun Sep 29 21:04:50 PDT 2019,Sun Sep 29 21:16:19 PDT 2019,Tue Oct 29 21:16:19 PDT 2019,,Mon Sep 30 07:48:33 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",689,0% (0/1),0% (0/1),0% (0/0),25,Simple task. Easy to complete,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Interesting task. Looking forward to working with you in the future,FALSE,TRUE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3U088ZLJVO3IPO15PVU056PSQ300WA,A119XB4OETWU59,Rejected,Sun Sep 29 21:09:20 PDT 2019,Sun Sep 29 21:26:52 PDT 2019,Tue Oct 29 21:26:52 PDT 2019,,Mon Sep 30 07:33:19 PDT 2019,"Dear worker,

Thank you very much for your engagement in our image study! 

However, as noted on our instruction page, you cannot be color-blind to participate in this study.  We're sorry, but we are unable to use your results in our study.  Nonetheless, we appreciate your interest and participation; thank you.

    The Image Team",1052,0% (0/1),0% (0/1),0% (0/0),27,ARRANGEMENT OF PHOTOS VERY COMPLEXITY,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,color-blindness,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3V26SBZTBHOJL4C04CRZA9MWPCWZZ0,A10SG5T0Y9TISG,Rejected,Sun Sep 29 22:03:41 PDT 2019,Sun Sep 29 22:12:54 PDT 2019,Tue Oct 29 22:12:54 PDT 2019,,Mon Sep 30 07:48:34 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",553,0% (0/1),0% (0/1),0% (0/0),32,n/a,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,awesome,FALSE,TRUE,none,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3V26SBZTBHOJL4C04CRZA9MWQQIZZF,A2HD2B3HSNIQ0F,Rejected,Sat Oct 05 21:12:16 PDT 2019,Sat Oct 05 21:22:11 PDT 2019,Mon Nov 04 20:22:11 PST 2019,,Tue Oct 08 10:56:32 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answers. Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",595,0% (0/1),0% (0/1),0% (0/0),24,"There are four common types of testing in schools today—diagnostic, formative, benchmark (or interim), and summative. They all serve distinct purposes and should work together in order to make up a comprehensive or balanced assessment program.Mar 21, 2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NOTHING,FALSE,TRUE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3VHP9MDGRRU08UAQBMDKWJ5T4PHCFR,A34VILOCGO3MA5,Rejected,Sun Sep 29 22:19:35 PDT 2019,Sun Sep 29 22:26:38 PDT 2019,Tue Oct 29 22:26:38 PDT 2019,,Mon Sep 30 07:48:34 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",423,0% (0/1),0% (0/1),0% (0/0),25,GOOD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NONE,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3WYP994K1B1HS4IK6LS5Z4KZEHQ6YQ,A32OMKDQ4FDXW8,Rejected,Mon Sep 30 09:51:16 PDT 2019,Mon Sep 30 10:02:30 PDT 2019,Wed Oct 30 10:02:30 PDT 2019,,Sat Oct 05 20:44:41 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",674,0% (0/1),0% (0/1),0% (0/0),24,this task is very easy to identify,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,nice,TRUE,FALSE,none,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3YW4XOSQKUV549XIQEJZ1NN5AHSU19,A2CD4H68NVVC5A,Rejected,Mon Sep 30 07:52:39 PDT 2019,Mon Sep 30 07:55:09 PDT 2019,Wed Oct 30 07:55:09 PDT 2019,,Mon Sep 30 10:02:33 PDT 2019,Please do not copy & paste our survey instruction. We do want to learn how you picked the more complex image out of the two choices. Thank you.,150,0% (0/1),0% (0/1),0% (0/0),32,"In this task you decided which of two pictures was more complex. Various factors may have influenced your choices. In the next text box, please type as complete a description as you can, regarding whatever factors influenced you to decide that one picture was more complex than the other",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good survey,FALSE,TRUE,none,Good,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3YZ8UPK3VXWPRC7G6B8JIJ6WECJCUD,A1SYEEL3UI2798,Rejected,Sun Sep 29 21:04:46 PDT 2019,Sun Sep 29 21:09:42 PDT 2019,Tue Oct 29 21:09:42 PDT 2019,,Mon Sep 30 07:48:34 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",296,0% (0/1),0% (0/1),0% (0/0),30,none,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,i like the work,TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3Z4XG4ZF4C1FWDBYU431049HI48X8F,A2X1NEG8QWQOO6,Rejected,Mon Sep 30 04:05:54 PDT 2019,Mon Sep 30 04:15:29 PDT 2019,Wed Oct 30 04:15:29 PDT 2019,,Mon Sep 30 07:48:34 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",575,0% (0/1),0% (0/1),0% (0/0),23,no,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"i like itit is creative",TRUE,FALSE,none,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3Z7VU45IP2RMQ8RSW1I7IF2KCXL1ZF,A24HPZ4V1DMERW,Rejected,Sun Sep 29 21:58:46 PDT 2019,Sun Sep 29 22:16:08 PDT 2019,Tue Oct 29 22:16:08 PDT 2019,,Mon Sep 30 07:48:35 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1042,0% (0/1),0% (0/1),0% (0/0),30,I LIKE THIS WORK.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NO,TRUE,FALSE,NO,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,UN COLOR-BLINDNESS,,
3087LXLJ7PPESIIG94FYDY82FOOF0I,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Sun Sep 29 21:02:35 PDT 2019,86,BatchId:3783332;OriginalHitTemplateId:928390828;,1800,2592000,Sun Oct 13 21:02:35 PDT 2019,,,3ZY8KE4ISNDTYS6ZGJJJYAXWWY8QV0,A3OC95T5AC57C7,Rejected,Sun Sep 29 22:54:25 PDT 2019,Sun Sep 29 22:56:18 PDT 2019,Tue Oct 29 22:56:18 PDT 2019,,Mon Sep 30 07:48:35 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""none"" ""N/A"" ""good"" ""simple task, easy to complete"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",113,0% (0/1),0% (0/1),0% (0/0),28,NONE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,308XBLVESMEE1FNTOHHJ2ODUS2QBRZ,AUTUFLY12U5G4,Rejected,Wed Oct 16 14:27:54 PDT 2019,Wed Oct 16 14:35:45 PDT 2019,Fri Nov 15 13:35:45 PST 2019,,Wed Oct 16 14:39:28 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",471,0% (0/1),0% (0/1),0% (0/0),26,"There are needs and needs, and to each their own. It has nothing to do with buying paper towels or having a cup of coffee with buying an anniversary present or a home. Some purchases are routinary, almost thoughtless, as a habit, but people can spend days or even weeks trying to decide about others. The attitude with which your potential customers approach your products or services will depend on what they are. Think about this when planning what you want to offer and how you want to do it.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,30X31N5D670LJKIEXSHSXNYKWMLASO,AGGTJJ9UNL0B6,Rejected,Wed Oct 16 14:17:09 PDT 2019,Wed Oct 16 14:30:55 PDT 2019,Fri Nov 15 13:30:55 PST 2019,,Wed Oct 16 14:39:28 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept tangential answers. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",826,0% (0/1),0% (0/1),0% (0/0),25,The color blind for every the high color for more pictures the decided,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Nothing,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,323Q6SJS8MQRP2L6XERL7A29KRRFHV,A3QG3P9I7SVSNE,Rejected,Wed Oct 16 14:41:34 PDT 2019,Wed Oct 16 15:00:24 PDT 2019,Fri Nov 15 14:00:24 PST 2019,,Wed Oct 16 15:27:09 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""BATH ARE DIFFERENT"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1130,0% (0/1),0% (0/1),0% (0/0),34,BATH ARE DIFFERENT,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,324G5B4FB7I3Z904HNMODQQB0MY709,A1A9UMVFPLZH2F,Rejected,Wed Oct 16 14:01:46 PDT 2019,Wed Oct 16 14:19:31 PDT 2019,Fri Nov 15 13:19:31 PST 2019,,Wed Oct 16 14:27:00 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""the task is complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1065,50% (1/2),50% (1/2),100% (1/1),30,THIS DASK IS COMPLEX,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3VCK0Q0PP8NQGAVX7SYBL3HBIGT0NW,3YBVJZAYKM20LEE1XR01KWEIDWSYMT,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Wed Oct 16 13:50:51 PDT 2019,73,BatchId:3803620;OriginalHitTemplateId:928390828;,1800,2592000,Fri Nov 15 12:50:51 PST 2019,,,32SCWG5HILENJQQJFYWMMDRNDJP6PF,A7QRHHOSXY49A,Rejected,Wed Oct 16 13:54:21 PDT 2019,Wed Oct 16 14:13:50 PDT 2019,Fri Nov 15 13:13:50 PST 2019,,Wed Oct 16 14:22:59 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""GOOD"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",1169,50% (1/2),50% (1/2),100% (1/1),30,GOOD,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
