HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.age,Answer.criteria,Answer.education.CollegeGrad,Answer.education.GradSchool,Answer.education.HS,Answer.education.Other school,Answer.education.SomeCollege,Answer.education.SomeGrad,Answer.feedbackForStudy,Answer.gender.female,Answer.gender.male,Answer.limb impairment,Answer.other vision condition,Answer.prevExp.1,Answer.prevExp.2,Answer.prevExp.3,Answer.prevExp.4,Answer.studyLength.1,Answer.studyLength.2,Answer.vision.far-sighted,Answer.vision.near-sighted,Answer.vision.normal,Answer.vision.other vision,Answer.visual impairment,Approve,Reject
,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9125,,37,20,5,0,15,3,0,38,42,0,0,32,24,22,2,22,58,2,8,68,2,,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3XIQGXAUMGIBWZ6FKZBVM4DMCLS7XZ,A18WFPSLFV4FKY,Rejected,Fri Oct 25 20:18:51 PDT 2019,Fri Oct 25 20:22:11 PDT 2019,Sun Nov 24 19:22:11 PST 2019,,Sat Oct 26 17:33:59 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""yes"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",200,0% (0/1),0% (0/1),0% (0/1),25,GOOD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ITS VERY QUICK AND VERY WELL,FALSE,TRUE,NONE,-,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3YDTZAI2W1Q6NB33B8SHOJPBG4N14H,A2ZSQLANLQ7OC6,Rejected,Fri Oct 25 20:19:55 PDT 2019,Fri Oct 25 20:34:39 PDT 2019,Sun Nov 24 19:34:39 PST 2019,,Sat Oct 26 18:56:30 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""5th picture is more complex"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",884,0% (0/2),0% (0/2),0% (0/1),25,38 PICTURE IS MORE COMPLEX,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3YHH42UU5FP2EUP6LHNYWV8CXYCL0R,AZFHBOI9IHMK4,Rejected,Fri Oct 25 20:20:26 PDT 2019,Fri Oct 25 20:32:40 PDT 2019,Sun Nov 24 19:32:40 PST 2019,,Sat Oct 26 17:33:59 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""yes"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",734,0% (0/2),0% (0/2),0% (0/1),25,GOOD,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,hand,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,color-blindness,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3YMU66OBIRIX32H18YX3PV2LNYSHGJ,A2RGDYBSWA09Q,Rejected,Fri Oct 25 20:26:58 PDT 2019,Fri Oct 25 20:29:42 PDT 2019,Sun Nov 24 19:29:42 PST 2019,,Sat Oct 26 17:33:59 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept answers like ""yes"" ""N/A"" ""good"" ""images are different"" ""I like this work"" etc. (We are looking for answers like 'I check for organization of the object and density of colors'.) Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",164,0% (0/1),0% (0/1),0% (0/1),25,YES,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NICE,TRUE,FALSE,NONE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3ZAK8W07I8O5XKC0UVFZNI4VAP50U0,A2JSIDRTDGDC7T,Rejected,Fri Oct 25 20:18:58 PDT 2019,Fri Oct 25 20:25:59 PDT 2019,Sun Nov 24 19:25:59 PST 2019,,Sat Oct 26 19:23:47 PDT 2019,"Thank you very much for your engagement in our image study!  In our instructions, we asked explicitly for how you judge the complexity between two pictures. Unfortunately, we are unable to accept your answer, in which you said ""both of picture strong"". Therefore we are unable to accept or use your results in our study. Nonetheless, we appreciate your interest and participation.",421,0% (0/1),0% (0/1),0% (0/1),66,both of picture strong,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,good,TRUE,FALSE,none,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,color blindness,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,30LSNF239Y57K3KEF1UZN39ZDS22IE,A37ASLK3V0A9QU,Approved,Fri Oct 25 20:19:09 PDT 2019,Fri Oct 25 20:25:43 PDT 2019,Sun Nov 24 19:25:43 PST 2019,Fri Oct 25 21:10:02 PDT 2019,,,394,100% (1/1),100% (1/1),100% (1/1),37,"How noisy, nonuniform, varied in color, or lacking of large amounts of the same color the photo subject was.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,none,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,31IBVUNM9W9W73GQ238PMBTIUY2VFN,AG3ISFZMFGDQ9,Approved,Fri Oct 25 20:18:42 PDT 2019,Fri Oct 25 20:24:15 PDT 2019,Sun Nov 24 19:24:15 PST 2019,Fri Oct 25 21:10:03 PDT 2019,,,333,100% (1/1),100% (1/1),100% (1/1),31,"I judged how complex the photo was by how easy it was for my eyes to scan/follow the photo. If there was more lines, shapes, and patterns going on, the more complex it made me follow the picture.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,31QTRG6Q2XNP2A0PLHRE54BGELTYP4,A3FI3B2Y2R278B,Approved,Fri Oct 25 20:47:55 PDT 2019,Fri Oct 25 20:55:13 PDT 2019,Sun Nov 24 19:55:13 PST 2019,Fri Oct 25 21:10:03 PDT 2019,,,438,100% (2/2),100% (2/2),100% (2/2),25,"COMPARING BOTH IMAGES, I WOULD SELECTED THE IMAGES WHICH LOOKS BLURRY THAN ANOTHER.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,31Z0PCVWUOP4FIXVFPAYX1SGZP4T72,A3IX3XVGPJH2I7,Approved,Fri Oct 25 20:24:33 PDT 2019,Fri Oct 25 20:42:04 PDT 2019,Sun Nov 24 19:42:04 PST 2019,Fri Oct 25 21:10:24 PDT 2019,,,1051,100% (1/1),100% (1/1),100% (1/1),33,I chose the picture that has more patterns or texture in it as more complex than the other.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I think the survey is interesting,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,32N49TQG3KS1BCZIRNMX8AIRXIPVAA,A1FYFBIFYWTMJS,Approved,Fri Oct 25 20:18:42 PDT 2019,Fri Oct 25 20:23:52 PDT 2019,Sun Nov 24 19:23:52 PST 2019,Fri Oct 25 21:10:24 PDT 2019,,,310,100% (1/1),100% (1/1),100% (1/1),33,"I thought about the content of the image, and how uniform it was in comparison to the other, and also the level of visual detail and diversity of content.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,no,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,32N49TQG3KS1BCZIRNMX8AIRXIQAVQ,A13QHXMU0OMNAY,Approved,Fri Oct 25 20:20:11 PDT 2019,Fri Oct 25 20:31:23 PDT 2019,Sun Nov 24 19:31:23 PST 2019,Fri Oct 25 21:10:53 PDT 2019,,,672,100% (2/2),100% (2/2),100% (2/2),29,I selected the picture which is more complex and colorful.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Good,TRUE,FALSE,none,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,32Z9ZLUT1PULVFYZWHABU4BNEKJHO6,A18N52TC9HMDSZ,Approved,Fri Oct 25 20:27:29 PDT 2019,Fri Oct 25 20:35:27 PDT 2019,Sun Nov 24 19:35:27 PST 2019,Fri Oct 25 21:10:53 PDT 2019,,,478,100% (1/1),100% (1/1),100% (1/1),48,Number items in the pattern.  Color/texture of individual bricks. Pattern complexity,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I thought this was interesting,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,336YQZE83ZOLFJTSIZUPD3JSEBD5MY,A1V4BLIC5U5HPX,Approved,Fri Oct 25 20:19:40 PDT 2019,Fri Oct 25 20:26:58 PDT 2019,Sun Nov 24 19:26:58 PST 2019,Fri Oct 25 21:10:53 PDT 2019,,,438,100% (1/1),100% (1/1),100% (1/1),49,"More color, more detail, more lines, anything that made the image look the busiest of the two choices.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,I think it was an interesting study.,TRUE,FALSE,none,"Blind in one eye (light and color perception only), but good eye is 20/15",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Blind in one eye (light and color perception only),,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,354P56DE9OD30IKGQP58NWWUX6QS7C,A3FL2QW4MDY1EP,Approved,Fri Oct 25 20:29:23 PDT 2019,Fri Oct 25 20:41:11 PDT 2019,Sun Nov 24 19:41:11 PST 2019,Fri Oct 25 21:14:12 PDT 2019,,,708,100% (2/2),100% (2/2),100% (2/2),53,"I chose the photos that have the most detail as the most complex photos, in a painting for example, the most difficult to paint would be the photo with more details.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,None.,TRUE,FALSE,None,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,None,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,358UUM7WR3DRZ3K3B053XMRYB477R3,AF18OIZ0GWGP2,Approved,Fri Oct 25 20:18:25 PDT 2019,Fri Oct 25 20:32:04 PDT 2019,Sun Nov 24 19:32:04 PST 2019,Fri Oct 25 21:14:13 PDT 2019,,,819,100% (1/1),100% (1/1),100% (1/1),44,"Texture, number of objects, shape uniformity, color variation, and variety of objects were all factors I considered.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"I think there were a couple of comparisons that were borderline, that I went back and forth on. I might choose one as more complex than the other, but if it came up again, I might choose the other.",TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,36PW28KO436K91DWWXXN86U5XNNAEK,A20SYRT4FRY8HF,Approved,Fri Oct 25 20:19:51 PDT 2019,Fri Oct 25 20:34:31 PDT 2019,Sun Nov 24 19:34:31 PST 2019,Fri Oct 25 21:14:13 PDT 2019,,,880,100% (1/1),100% (1/1),100% (1/1),34,"I started from the idea that the more uniform the pattern in the picture is, the less complex the picture is, but I ended with the idea that the more time it takes to reproduce a picture by sketching, the more complex the picture is.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,I'm intrigued by what is considered to be a more complex picture than another.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,373ERPL3YSIEX1HAO3842IJG01YTR1,A17MKHO0INIV0D,Approved,Fri Oct 25 20:26:35 PDT 2019,Fri Oct 25 20:35:45 PDT 2019,Sun Nov 24 19:35:45 PST 2019,Fri Oct 25 21:14:13 PDT 2019,,,550,100% (2/2),100% (2/2),100% (2/2),25,MAJOR FACTORS ARE CLEARITY AND ATTRACTION,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,TRUE,FALSE,NONE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,378XPAWRUGNWP6FISGNETLSXPGUAIT,A247ELKNN5MJFJ,Approved,Fri Oct 25 20:19:16 PDT 2019,Fri Oct 25 20:35:30 PDT 2019,Sun Nov 24 19:35:30 PST 2019,Fri Oct 25 21:14:13 PDT 2019,,,974,100% (2/2),100% (2/2),100% (2/2),24,ONE IMAGE IS BLURRY WHILE COMPARING TO OTHER IMAGE SO ITS DIFFICULT TO IDENTIFY FELLING THAT IT IS COMPLEXITY,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,GOOD,FALSE,TRUE,NONE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NONE,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,37TD41K0ALJ9CZFCH6DJ3IO8YHHCSP,A8WLCSZLNZ8BL,Approved,Fri Oct 25 20:18:09 PDT 2019,Fri Oct 25 20:35:23 PDT 2019,Sun Nov 24 19:35:23 PST 2019,Fri Oct 25 21:14:13 PDT 2019,,,1034,100% (1/1),100% (1/1),100% (1/1),29,I did this mainly based on the condition of the bricks.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,thank you for this hit,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,37UQDCYH615JSA1KKKADYJG1WAK7VW,A136K9Y7E4C3G,Approved,Fri Oct 25 20:21:41 PDT 2019,Fri Oct 25 20:32:52 PDT 2019,Sun Nov 24 19:32:52 PST 2019,Fri Oct 25 21:14:13 PDT 2019,,,671,100% (3/3),100% (3/3),100% (3/3),53,"Some of the brick walls/walks had same dimensions and sizes so they seemed the same and less complex. Those with more jagged edges and less conformity, or those with different patterns looked more complex.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,the study is interesting,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,382M9COHELP4OARU22EE876Z4QFUEG,A8EEMNO76XFSQ,Approved,Fri Oct 25 20:29:45 PDT 2019,Fri Oct 25 20:47:10 PDT 2019,Sun Nov 24 19:47:10 PST 2019,Fri Oct 25 21:14:56 PDT 2019,,,1045,100% (1/1),100% (1/1),100% (1/1),25,ONE PICTURE IS MORE BLURRY TO ANOTHER ONE.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,good,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,39JEC7537YBP4RWGB1IOE58FXLAVCC,A3774HPOUKYTX7,Approved,Fri Oct 25 20:18:12 PDT 2019,Fri Oct 25 20:25:16 PDT 2019,Sun Nov 24 19:25:16 PST 2019,Fri Oct 25 21:14:56 PDT 2019,,,424,100% (1/1),100% (1/1),100% (1/1),36,I used the ones that had the most texture or complex patterns,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Thanks!,FALSE,TRUE,none,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,39OWYR0EPO1DBXBV7EV9TAXCCF4YFZ,A1QBNMJNG3NYYY,Approved,Fri Oct 25 20:18:49 PDT 2019,Fri Oct 25 20:32:34 PDT 2019,Sun Nov 24 19:32:34 PST 2019,Fri Oct 25 21:14:56 PDT 2019,,,825,100% (1/1),100% (1/1),100% (1/1),28,i decided on the more higher quality of the photo. one of the images was better quality. than the other so i base my decision off of the quality,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,none,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3B3WTRP3DFCE92RBB7OMAAAWU2G29W,A3W1M37EJKYIZI,Approved,Fri Oct 25 20:31:42 PDT 2019,Fri Oct 25 20:40:26 PDT 2019,Sun Nov 24 19:40:26 PST 2019,Fri Oct 25 21:14:56 PDT 2019,,,524,100% (1/1),100% (1/1),100% (1/1),60,"I looked at the picture and then I decided if there was more depth, more materials or colors, or even the light reflection off the glass blocks and its waves. I will say the depth won out for me. Like when you had the granite blocks and there were gaps instead of just the flat bricks.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"It was an interesting task, I enjoyed doing it.",TRUE,FALSE,None,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,None,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3E47SOBEYU6KILCGCUJ5ZGILPJFIC3,A1RWXE4FE0N6SS,Approved,Fri Oct 25 20:19:58 PDT 2019,Fri Oct 25 20:24:43 PDT 2019,Sun Nov 24 19:24:43 PST 2019,Fri Oct 25 21:16:09 PDT 2019,,,285,100% (1/1),100% (1/1),100% (1/1),31,I picked harder objects as ones that uneven shapes or shapes that changed directions.  Those seemed much more complex.,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,It was fun.  Thank you.,FALSE,TRUE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,none,,
3ZZAYRN1J909E4S069MYK3JL5LYTON,3SGI3JPMZ3CY2WT91CI4HVW8VMSFBI,Putting photos in order,Choose which of the two photos is more complex,"image, complexity, ranking",$0.50,Fri Oct 25 20:17:56 PDT 2019,80,BatchId:3814523;OriginalHitTemplateId:928390828;,1800,2592000,Sun Nov 24 19:17:56 PST 2019,,,3E4GGUZ1TC1YQYA2F4FB0JOC5WR2KP,A2ELH6CUC5Y8J4,Approved,Fri Oct 25 20:19:54 PDT 2019,Fri Oct 25 20:26:40 PDT 2019,Sun Nov 24 19:26:40 PST 2019,Fri Oct 25 21:16:09 PDT 2019,,,406,100% (1/1),100% (1/1),100% (1/1),53,how many little details were visable in the image.,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,no,TRUE,FALSE,none,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,none,,
